StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260224,20260225,20260226,20260302,20260303,20260304,20260305,20260306,20260309,20260310,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2353,宏碁,電腦及週邊設備業,桌上型電腦 伺服器 筆記型電腦 顯示器 投影機 平板電腦 消費性電子產品 週邊產品 電腦系統業,2,0.56%,0.56%,0.00%,26.91,26.95,0.15%,-1.85%,-0.19%,4.44%,,,,,,,,,,"Hits:2 | Rat:0.6%
[BUY|DT|WR75%|700a兆豐忠孝_DT_S, 9B2U元富宜蘭_DT_L]
[BUY|DT|WR70%|9A9h永豐台南_DT_S, 9B2U元富宜蘭_DT_L]",,,"20260306: [BUY|DT|WR75%|700a兆豐忠孝_DT_S, 9B2U元富宜蘭_DT_L]
20260306: [BUY|DT|WR70%|9A9h永豐台南_DT_S, 9B2U元富宜蘭_DT_L]",4,0,0,0,2,0,2
2402,毅嘉,電子零組件,其他電子零件 電子零件元件 軟板 印刷電路板相關,2,-0.39%,-0.05%,-0.34%,59.02966648079738,50.4,-14.62%,-1.85%,-0.23%,-0.57%,,,,,,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR72%|9A9Q永豐豐原_ON_M, 9B2E元富城中_DT_S]",,,"Hits:1 | Rat:-0.6%
[SELL|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]",,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR72%|9A9Q永豐豐原_ON_M, 9B2E元富城中_DT_S]","20260303: [BUY|Mix|WR72%|9A9Q永豐豐原_ON_M, 9B2E元富城中_DT_S]
20260306: [SELL|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]
20260310: [SELL|Mix|WR72%|9A9Q永豐豐原_ON_M, 9B2E元富城中_DT_S]",2,2,0,1,1,2,0
1524,耿鼎,汽車工業,汽機車零組件 汽車鈑金,1,0.24%,0.29%,-0.05%,29.98,30.5,1.73%,-2.79%,-3.11%,,,,,"Hits:1 | Rat:0.4%
[BUY|ON|WR72%|9614富邦基隆_ON_S, 9B2w元富佳里_ON_S]",,,,,,,,"Hits:1 | Rat:0.2%
[BUY|DT|WR72%|7036致和高雄_DT_S, 9B2q元富屏東_DT_XS]","20260225: [BUY|ON|WR72%|9614富邦基隆_ON_S, 9B2w元富佳里_ON_S]
20260310: [BUY|DT|WR72%|7036致和高雄_DT_S, 9B2q元富屏東_DT_XS]",2,0,0,1,1,0,0
6781,AES-KY,電子零組件,汽機車零組件 車用電池 工業用電池 電力設備,1,0.25%,0.33%,-0.08%,1092.5891330891332,1020.0,-6.64%,2.45%,2.94%,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR90%|9254凱基科園_SW_L, 9B2r元富城東_ON_L]",,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR76%|7795國票南港_ON_L, 9329華南朴子_DT_M]","20260224: [BUY|Mix|WR90%|9254凱基科園_SW_L, 9B2r元富城東_ON_L]
20260310: [BUY|Mix|WR76%|7795國票南港_ON_L, 9329華南朴子_DT_M]",1,1,0,0,0,1,1
6152,百一,通訊網路業,通訊設備 低雜訊降頻器 視訊轉換相關 消費性電子產品,1,1.09%,1.19%,-0.11%,20.179209183673468,20.0,-0.89%,-2.50%,3.25%,,,,,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR72%|700I兆豐北高_DT_S, 9B2Z元富安南_ON_M]",,"Hits:1 | Rat:0.7%
[BUY|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]","Hits:1 | Rat:3.6%
[BUY|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]",,,,"Hits:1 | Rat:1.1%
[BUY|Mix|WR90%|918E群益南京_DT_M, 9B23元富三重_ON_XS]","20260226: [BUY|Mix|WR72%|700I兆豐北高_DT_S, 9B2Z元富安南_ON_M]
20260303: [BUY|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]
20260304: [BUY|Mix|WR86%|9A98永豐大園_DT_XS, 9B2H元富信義_ON_M]
20260310: [BUY|Mix|WR90%|918E群益南京_DT_M, 9B23元富三重_ON_XS]",1,1,0,1,0,1,0
2464,盟立,其他電子業,半導體設備 軟體業 軟體通路／代理 設備儀器廠商 面板設備 自動化設備 機器人 機械,1,0.14%,0.14%,0.00%,74.86657784545109,68.0,-9.17%,7.81%,-1.59%,0.58%,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR72%|526A美好中和_SW_XS, 9B2n元富西松_DT_L]",,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR72%|5266美好中壢_SW_XS, 980a元大中北_ON_L]",,,"20260226: [BUY|Mix|WR72%|526A美好中和_SW_XS, 9B2n元富西松_DT_L]
20260306: [BUY|Mix|WR72%|5266美好中壢_SW_XS, 980a元大中北_ON_L]",0,1,1,1,0,0,1
2406,國碩,光電業,太陽能 太陽能系統運用 太陽能導電漿,1,-0.03%,-0.05%,0.02%,31.474729392173188,33.7,7.07%,3.71%,5.93%,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR85%|6489福邦新竹_DT_M, 9B25元富台中_ON_M]",,,,,,,,"Hits:1 | Rat:-0.0%
[SELL|Mix|WR81%|6915德信和平_DT_S, 9B2G元富新竹_ON_S]","20260225: [SELL|Mix|WR85%|6489福邦新竹_DT_M, 9B25元富台中_ON_M]
20260310: [SELL|Mix|WR81%|6915德信和平_DT_S, 9B2G元富新竹_ON_S]",1,1,0,0,2,0,0
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,1,1.23%,0.38%,0.85%,15.830830890518126,16.2,2.33%,4.01%,11.11%,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR81%|918i群益竹南_SW_L, 9B2S元富基隆_DT_M]",,,,"Hits:2 | Rat:0.2%
[BUY|DT|WR83%|981U元大華山_DT_S, 9B2U元富宜蘭_DT_L]
[BUY|Mix|WR76%|8586聯邦大業_DT_S, 961Z富邦永康_SW_L]",,,,"Hits:1 | Rat:1.2%
[BUY|SW|WR75%|981N元大金門_SW_L, 9B2M元富彰化_SW_M]","20260225: [BUY|Mix|WR81%|918i群益竹南_SW_L, 9B2S元富基隆_DT_M]
20260304: [BUY|DT|WR83%|981U元大華山_DT_S, 9B2U元富宜蘭_DT_L]
20260304: [BUY|Mix|WR76%|8586聯邦大業_DT_S, 961Z富邦永康_SW_L]
20260310: [BUY|SW|WR75%|981N元大金門_SW_L, 9B2M元富彰化_SW_M]",0,0,2,0,0,1,1
2312,金寶,其他電子業,車用電子 桌上型電腦 筆記型電腦製造 通訊設備 手機 手機製造 視訊轉換相關 消費性電子產品 週邊產品 印表機 3D印表機 硬碟相關 POS機系統 穿戴式裝置 電子製造服務 電腦系統業 家電,1,-0.26%,0.09%,-0.35%,25.381073014917025,23.95,-5.64%,-4.62%,0.63%,1.47%,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR81%|8841玉山雙和_ON_L, 9A69永豐屏東_DT_S]","Hits:1 | Rat:0.1%
[BUY|ON|WR72%|9272凱基竹科_ON_L, 9B2H元富信義_ON_L]",,,,,,"Hits:1 | Rat:-0.3%
[SELL|DT|WR72%|6110台中銀_DT_L, 845S康和南崁_DT_XS]",,,"20260224: [BUY|Mix|WR81%|8841玉山雙和_ON_L, 9A69永豐屏東_DT_S]
20260225: [BUY|ON|WR72%|9272凱基竹科_ON_L, 9B2H元富信義_ON_L]
20260306: [SELL|DT|WR72%|6110台中銀_DT_L, 845S康和南崁_DT_XS]",2,0,0,1,0,0,1
6706,惠特,光電業,半導體設備 設備儀器廠商 LED設備,1,0.09%,-0.07%,0.16%,126.2039494470774,112.5,-10.86%,3.11%,10.22%,,,,"Hits:1 | Rat:-0.3%
[SELL|ON|WR92%|9867元大民權_ON_S, 9B2I元富嘉義_ON_M]",,"Hits:1 | Rat:-0.1%
[SELL|ON|WR100%|2187亞東台中_ON_M, 585J統一三重_ON_S]",,,,"Hits:1 | Rat:0.1%
[BUY|DT|WR75%|585B統一永和_DT_S, 9B2l元富大裕_DT_L]",,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR71%|989j元大樹林_ON_M, 9B23元富三重_DT_XS]","20260224: [SELL|ON|WR92%|9867元大民權_ON_S, 9B2I元富嘉義_ON_M]
20260226: [SELL|ON|WR100%|2187亞東台中_ON_M, 585J統一三重_ON_S]
20260305: [BUY|DT|WR75%|585B統一永和_DT_S, 9B2l元富大裕_DT_L]
20260310: [BUY|Mix|WR71%|989j元大樹林_ON_M, 9B23元富三重_DT_XS]",1,1,0,1,0,1,0
2421,建準,電子零組件,散熱風扇馬達 電子零件元件 散熱模組,1,1.00%,-0.16%,1.17%,143.16271108745158,133.0,-7.10%,5.64%,9.77%,,,,,,,"Hits:2 | Rat:0.5%
[BUY|Mix|WR72%|538F第一稻埕_SW_M, 9B2H元富信義_ON_L]
[BUY|Mix|WR72%|585D統一新台中_SW_M, 9B2H元富信義_ON_L]",,"Hits:1 | Rat:-2.9%
[SELL|Mix|WR72%|983Z元大鳳山_SW_S, 9B2U元富宜蘭_DT_L]",,,,"Hits:1 | Rat:1.0%
[BUY|Mix|WR71%|8560新    光_DT_M, 9B28元富新莊_SW_L]","20260302: [BUY|Mix|WR72%|538F第一稻埕_SW_M, 9B2H元富信義_ON_L]
20260302: [BUY|Mix|WR72%|585D統一新台中_SW_M, 9B2H元富信義_ON_L]
20260304: [SELL|Mix|WR72%|983Z元大鳳山_SW_S, 9B2U元富宜蘭_DT_L]
20260310: [BUY|Mix|WR71%|8560新    光_DT_M, 9B28元富新莊_SW_L]",1,0,1,0,0,1,1
8081,致新,半導體業,類比IC IC設計 LED驅動IC,1,0.86%,0.02%,0.84%,229.06349206349208,234.0,2.16%,1.30%,5.63%,4.76%,,,,,"Hits:1 | Rat:-0.6%
[SELL|ON|WR84%|779D國票台南_ON_M, 9B2C元富潮州_ON_S]",,,,,,"Hits:1 | Rat:0.9%
[BUY|Mix|WR72%|1111企銀台中_ON_S, 9B2N元富虎尾_SW_S]",,"20260226: [SELL|ON|WR84%|779D國票台南_ON_M, 9B2C元富潮州_ON_S]
20260309: [BUY|Mix|WR72%|1111企銀台中_ON_S, 9B2N元富虎尾_SW_S]",0,1,1,0,2,0,0
2481,強茂,半導體業,分離式元件 二極體 電晶體,1,0.31%,0.28%,0.03%,92.00070921985817,85.5,-7.07%,-8.37%,-9.43%,-2.75%,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|ON|WR76%|779n國票南京_ON_S, 9B2D元富大昌_ON_M]","Hits:1 | Rat:0.3%
[BUY|ON|WR76%|779n國票南京_ON_S, 9B2D元富大昌_ON_M]",,,"20260305: [BUY|ON|WR76%|779n國票南京_ON_S, 9B2D元富大昌_ON_M]
20260306: [BUY|ON|WR76%|779n國票南京_ON_S, 9B2D元富大昌_ON_M]",0,2,0,0,1,1,0
3019,亞光,光電業,傳產其他 光學 影像感測元件 數位相機 數位相機組裝 光學鏡片/頭,1,0.41%,0.37%,0.03%,134.28735632183907,127.0,-5.43%,-8.49%,-6.27%,-0.37%,,,,,,,,"Hits:1 | Rat:0.4%
[BUY|Mix|WR81%|700P兆豐南京_SW_L, 9B2S元富基隆_DT_M]",,"Hits:1 | Rat:0.4%
[BUY|Mix|WR90%|9296凱基頭份_SW_XS, 9B2b元富板橋_ON_M]",,,"20260304: [BUY|Mix|WR81%|700P兆豐南京_SW_L, 9B2S元富基隆_DT_M]
20260306: [BUY|Mix|WR90%|9296凱基頭份_SW_XS, 9B2b元富板橋_ON_M]",0,1,1,1,0,1,0
2327,國巨*,電子零組件,被動元件 MLCC 晶片電阻 電容 電感 鉭質電解電容,1,0.40%,0.27%,0.13%,263.0770531116091,264.0,0.35%,-6.30%,-2.22%,-0.74%,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR75%|6910德    信_DT_L, 9B2P元富同大_SW_M]",,"Hits:1 | Rat:0.4%
[BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]",,,"20260304: [BUY|Mix|WR75%|6910德    信_DT_L, 9B2P元富同大_SW_M]
20260306: [BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]",0,0,2,0,0,1,1
